Company,ATS,Title,Field,Team,Location,Region,Employment,PayMin,PayMax,PayInterval,Education,URL
Hadrian,Ashby,Automation Controls Engineer,"Engineering, Product, Design",Controls Engineering,"Los Angeles, CA",US (CONUS),Full-time,,,,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/f0db9906-ef15-45ad-9636-e2c20726f41a
Hadrian,Ashby,"Senior Engineering Manager, Factory Core","Engineering, Product, Design",Factory Execution,"Los Angeles, CA",US (CONUS),Full-time,220000,280000,per-year-salary,,https://jobs.ashbyhq.com/hadrian-automation/0d1af87b-24bf-4019-8284-df3ae0e9012d
Hadrian,Ashby,"Manager, Early Career Recruiting",Business,Recruiting,"Los Angeles, CA",US (CONUS),Full-time,,,,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/1ebfcf76-38ee-4ecb-9e3a-ed3c37d71f68
Hadrian,Ashby,"Manufacturing Engineer, Factory Construction",Manufacturing,Factory Development,"Los Angeles, CA",US (CONUS),Full-time,,,,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/08a1147a-e10e-4799-9c85-23da83ebd4ae
Hadrian,Ashby,Infrastructure Engineer,"Engineering, Product, Design",Platform Engineering,"Los Angeles, CA",US (CONUS),Full-time,,,,,https://jobs.ashbyhq.com/hadrian-automation/e8c6948b-7047-4aa2-95bd-268b08bf3626
Hadrian,Ashby,"Senior Engineering Manager, Fullstack","Engineering, Product, Design",Factory Execution,"Los Angeles, CA",US (CONUS),Full-time,220000,280000,per-year-salary,,https://jobs.ashbyhq.com/hadrian-automation/dc2f1e62-e950-4796-a6f6-90642b19d313
Hadrian,Ashby,Materials Program Manager,Manufacturing,Supply Chain,"Los Angeles, CA",US (CONUS),Full-time,,,,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/17feef6c-66ba-4b1c-8d70-5587ed6f4eb6
Hadrian,Ashby,"Site Reliability Engineer, Robotics","Engineering, Product, Design",Platform Engineering,"Los Angeles, CA",US (CONUS),Full-time,,,,,https://jobs.ashbyhq.com/hadrian-automation/44db308b-2d21-409f-8589-3ab6319b02ec
Hadrian,Ashby,Workforce Programs Manager,Manufacturing,Workforce Development,"Los Angeles, CA",US (CONUS),Full-time,150000,225000,per-year-salary,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/523b5bf2-4373-4a03-ad90-2f2f8f7797d9
Hadrian,Ashby,"Technical Program Manager, Additive Manufacturing",Manufacturing,Additive,"Los Angeles, CA",US (CONUS),Full-time,,,,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/c4e52fcc-39b6-49fc-ba86-31ea75de2f67
Hadrian,Ashby,"Systems Engineer, Additive Manufacturing",Manufacturing,Additive,"Los Angeles, CA",US (CONUS),Full-time,,,,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/f55a22ab-c8a9-487d-a59d-5b18a3c58425
Hadrian,Ashby,Robotics Software Engineer,"Engineering, Product, Design",Autonomous Factory Systems,"Los Angeles, CA",US (CONUS),Full-time,,,,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/923e1462-8195-4d7e-b56b-b3b1c3c27ef6
Hadrian,Ashby,"Site Reliability Engineer, Client Platform","Engineering, Product, Design",Platform Engineering,"Los Angeles, CA",US (CONUS),Full-time,,,,,https://jobs.ashbyhq.com/hadrian-automation/620632cd-94f6-4cb5-8dea-3c62de1f20f7
Hadrian,Ashby,Forward Deployed Engineer,"Engineering, Product, Design","Engineering, Product, Design","Los Angeles, CA",US (CONUS),Full-time,120000,250000,per-year-salary,,https://jobs.ashbyhq.com/hadrian-automation/cccab6a1-9ed2-4890-b331-5e503cefa799
Hadrian,Ashby,Training Specialist,Manufacturing,Workforce Development,"Mesa, AZ",US (CONUS),Full-time,,,,,https://jobs.ashbyhq.com/hadrian-automation/9d946c07-df72-4173-9391-7e9e4383bc65
Hadrian,Ashby,"Buyer, Subcontracts",Manufacturing,Supply Chain,"Los Angeles, CA",US (CONUS),Full-time,89000,134000,per-year-salary,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/e6ea2da4-25dc-4f37-aabd-21908a70efff
Hadrian,Ashby,"Director, Training Operations",Manufacturing,Workforce Development,"Los Angeles, CA",US (CONUS),Full-time,,,,,https://jobs.ashbyhq.com/hadrian-automation/b7e1755a-f87a-4737-bfd6-b34fec674b6f
Hadrian,Ashby,EHS Engineer,Manufacturing,Factory Reliability & EHS,"Los Angeles, CA",US (CONUS),Full-time,120000,160000,per-year-salary,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/36c9728c-e28c-4d76-9cd7-c65f384bb56e
Hadrian,Ashby,"Director, Investor Relations",Business,Finance,"Los Angeles, CA",US (CONUS),Full-time,,,,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/2acb6237-d32b-4a00-a4db-5d4d915193da
Hadrian,Ashby,"Director, Cost Accounting",Business,Finance,"Los Angeles, CA",US (CONUS),Full-time,220000,270000,per-year-salary,,https://jobs.ashbyhq.com/hadrian-automation/17108c1b-af38-4836-aaab-fa8a3a58d8b3
Hadrian,Ashby,People Data Analyst,Business,People Operations,"Los Angeles, CA",US (CONUS),Full-time,150000,180000,per-year-salary,,https://jobs.ashbyhq.com/hadrian-automation/75677f9b-d3e4-4140-9822-cd12e6f0b944
Hadrian,Ashby,"Manager, Build Engineering",Manufacturing,Build Engineering,"Los Angeles, CA",US (CONUS),Full-time,220000,280000,per-year-salary,,https://jobs.ashbyhq.com/hadrian-automation/9ae37da4-77bd-477f-a928-add6700d8635
Hadrian,Ashby,Supply Chain Buyer (Direct Spend),Manufacturing,Supply Chain,"Los Angeles, CA",US (CONUS),Full-time,89000,134000,per-year-salary,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/1a3066f7-589f-4bfe-94ec-312bf52e05e3
Hadrian,Ashby,People Operations Program Manager,Business,People Operations,"Los Angeles, CA",US (CONUS),Full-time,155000,185000,per-year-salary,,https://jobs.ashbyhq.com/hadrian-automation/5c0ffffe-4cb7-48fd-a217-dfc77654e20c
Hadrian,Ashby,"Full Stack Software Engineer, Enterprise Applications","Engineering, Product, Design",DFM Automation,"Los Angeles, CA",US (CONUS),Full-time,,,,,https://jobs.ashbyhq.com/hadrian-automation/67f19298-9ee3-4d18-b490-a46e5e19eaca
Hadrian,Ashby,Battery Pack Engineering Lead,Manufacturing,Program Deployed Manufacturing,"Los Angeles, CA",US (CONUS),Full-time,220000,280000,per-year-salary,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/80b2dd7b-55d1-47d2-9fbb-dc38ae59f060
Hadrian,Ashby,Global Product Manager,"Engineering, Product, Design",Global Product,"Los Angeles, CA",US (CONUS),Full-time,,,,,https://jobs.ashbyhq.com/hadrian-automation/ed0a5f63-d8b4-48de-bac4-8f516f40878b
Hadrian,Ashby,"Manufacturing Engineer, Battery Assembly",Manufacturing,Build Engineering,"Los Angeles, CA",US (CONUS),Full-time,,,,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/19e3a4fe-5e6a-4fbd-bc02-42f226928907
Hadrian,Ashby,Tooling Engineer,Manufacturing,Tooling,"Los Angeles, CA",US (CONUS),Full-time,,,,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/7b1d500c-3c2e-48b3-9974-917a96b65e32
Hadrian,Ashby,"Tech Lead, Offensive Security",Business,Information Security,"Los Angeles, CA",US (CONUS),Full-time,,,,,https://jobs.ashbyhq.com/hadrian-automation/ea1e134e-9761-46d6-a6dc-8c317ea7780b
Hadrian,Ashby,"Tech Lead, Detection & Response",Business,Information Security,"Los Angeles, CA",US (CONUS),Full-time,,,,,https://jobs.ashbyhq.com/hadrian-automation/75e5f20e-2836-4fd3-806a-606a97109600
Hadrian,Ashby,Machine Learning Engineer - LLMs,"Engineering, Product, Design",Core Engineering,"Los Angeles, CA",US (CONUS),Full-time,,,,PhD,https://jobs.ashbyhq.com/hadrian-automation/9675f96c-f161-444e-8d97-14690fbe5ab9
Hadrian,Ashby,Machine Learning Engineer - Vision,"Engineering, Product, Design",Core Engineering,"Los Angeles, CA",US (CONUS),Full-time,,,,PhD,https://jobs.ashbyhq.com/hadrian-automation/94970f47-f88e-4e71-90ae-0e52b1d75c6b
Hadrian,Ashby,Machine Learning Engineer - Multimodal,"Engineering, Product, Design",Core Engineering,"Los Angeles, CA",US (CONUS),Full-time,,,,PhD,https://jobs.ashbyhq.com/hadrian-automation/6dd23bb6-8db1-4f1d-9d52-616b7fa12c22
Hadrian,Ashby,"Senior Manager, Facilities Infrastructure",Manufacturing,Factory Reliability & EHS,"Cherokee, AL",US (CONUS),Full-time,,,,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/da8c3f4f-6810-4c22-be4c-a2d75130145d
Hadrian,Ashby,Head of Qualification,Manufacturing,Program Deployed Manufacturing,"Los Angeles, CA",US (CONUS),Full-time,150000,220000,per-year-salary,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/74d470df-8af2-42b9-be10-3088fd8ac273
Hadrian,Ashby,Instructional Designer,Manufacturing,Workforce Development,"Los Angeles, CA",US (CONUS),Full-time,70000,95000,per-year-salary,,https://jobs.ashbyhq.com/hadrian-automation/1bf4a303-f62d-44f9-8831-30b5d0526b63
Hadrian,Ashby,"Lead, Manufacturing Engineering, DFM",Manufacturing,DFM,"Los Angeles, CA",US (CONUS),Full-time,,,,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/807b7034-795b-42ee-a553-865ecf7c8e28
Hadrian,Ashby,"Manager, IT Site Lead","Engineering, Product, Design",IT,"Cherokee, AL",US (CONUS),Full-time,,,,,https://jobs.ashbyhq.com/hadrian-automation/94a7f0c4-deb4-4406-8685-5f620b29210f
Hadrian,Ashby,"Process Development Engineer, Additive Manufacturing",Manufacturing,Additive,"Los Angeles, CA",US (CONUS),Full-time,,,,Master's,https://jobs.ashbyhq.com/hadrian-automation/8cf37eae-6a7b-4020-8b31-ed9caf4fac4c
Hadrian,Ashby,"Senior Engineering Manager, Robotics Software","Engineering, Product, Design",Robotics Software,"Los Angeles, CA",US (CONUS),Full-time,249000,299000,per-year-salary,,https://jobs.ashbyhq.com/hadrian-automation/dc4440e4-f498-40d2-ac49-2be527d33e1e
Hadrian,Ashby,"NDT Level III Inspector, Capabilities",Manufacturing,Build Engineering,"Los Angeles, CA",US (CONUS),Full-time,,,,,https://jobs.ashbyhq.com/hadrian-automation/11ceaa9b-82cb-41c2-a465-6d6afb14f0cf
Hadrian,Ashby,"Systems Engineer, Systems Test","Engineering, Product, Design",Autonomous Factory Systems,"Los Angeles, CA",US (CONUS),Full-time,,,,Bachelor's,https://jobs.ashbyhq.com/hadrian-automation/faa4d0aa-5f28-4710-8d28-079df8ab2e59
Hadrian,Ashby,"Robotics Software Engineer, Perception","Engineering, Product, Design",Autonomous Factory Systems,"San Francisco, CA",US (CONUS),Full-time,,,,PhD,https://jobs.ashbyhq.com/hadrian-automation/81aa9da8-eaff-4644-ae5b-a0d105509a0a
Hadrian,Ashby,ML Platform Engineer,"Engineering, Product, Design",Data Engineering,"Los Angeles, CA",US (CONUS),Full-time,,,,,https://jobs.ashbyhq.com/hadrian-automation/18edaac7-95af-4fb6-b25c-b7000911167d
Hadrian,Ashby,Data Scientist,"Engineering, Product, Design",Data Science,"Los Angeles, CA",US (CONUS),Full-time,,,,,https://jobs.ashbyhq.com/hadrian-automation/95224ad6-1fd3-4cd1-8d84-30535f645e72
Hadrian,Ashby,Data Platform Engineer,"Engineering, Product, Design",Data Engineering,"Los Angeles, CA",US (CONUS),Full-time,,,,,https://jobs.ashbyhq.com/hadrian-automation/298e5846-aea9-47d1-a026-d158a5c0a39c
