Company,ATS,Title,Field,Team,Location,Region,Employment,PayMin,PayMax,PayInterval,Education,URL
Anduril,Greenhouse,"BOM Sourcing Engineer, Intelligence Systems & Space (Active Clearance)",Hardware Operations : Supply Chain : Product Sourcing Engineering,,"Costa Mesa, CA",US (CONUS),Full-time,129000,171000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/5029722007?gh_jid=5029722007
Anduril,Greenhouse,"BOM Sourcing Engineer, Supply Chain",Hardware Operations : Supply Chain : Product Sourcing Engineering,,"Costa Mesa, CA",US (CONUS),Full-time,129000,171000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/5174509007?gh_jid=5174509007
Anduril,Greenhouse,"Business Operations, Air Dominance & Strike",Air Dominance & Strike : Air Dominance & Strike Engineering : Business Operations,,"Costa Mesa, CA",US (CONUS),Full-time,112000,149000,per-year-salary,,https://boards.greenhouse.io/andurilindustries/jobs/5155193007?gh_jid=5155193007
Anduril,Greenhouse,"Business Operations, Air Dominance & Strike",Air Dominance & Strike : Air Dominance & Strike Engineering : Business Operations,,"Costa Mesa, CA",US (CONUS),Full-time,146000,194000,per-year-salary,,https://boards.greenhouse.io/andurilindustries/jobs/4790841007?gh_jid=4790841007
Anduril,Greenhouse,"Business Operations, Anduril",Corporate Technology : Business Operations ,,"Costa Mesa, CA",US (CONUS),Full-time,113000,140000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/5219004007?gh_jid=5219004007
Anduril,Greenhouse,Business Operations Associate,Corporate Technology : Business Operations ,,"Costa Mesa, CA",US (CONUS),Full-time,113000,140000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/4951316007?gh_jid=4951316007
Anduril,Greenhouse,"Business Operations Associate, Production",Manufacturing : Manufacturing : Manufacturing,,"Costa Mesa, CA",US (CONUS),Full-time,113000,149000,per-year-salary,,https://boards.greenhouse.io/andurilindustries/jobs/4619191007?gh_jid=4619191007
Anduril,Greenhouse,Business Operations Associate - Technical Projects,Corporate Technology : Business Operations ,,"Costa Mesa, CA",US (CONUS),Full-time,113000,140000,per-year-salary,,https://boards.greenhouse.io/andurilindustries/jobs/4951318007?gh_jid=4951318007
Anduril,Greenhouse,"Business Operations Engineer, Air Dominance & Strike",Air Dominance & Strike : Air Dominance & Strike Engineering : Business Operations,,"Costa Mesa, CA",US (CONUS),Full-time,112000,149000,per-year-salary,,https://boards.greenhouse.io/andurilindustries/jobs/5111193007?gh_jid=5111193007
Anduril,Greenhouse,Business Operations Lead,Corporate Technology : Business Operations ,,"Costa Mesa, CA",US (CONUS),Full-time,146000,180000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/4951325007?gh_jid=4951325007
Anduril,Greenhouse,Business Operations Lead - Technical Projects,Corporate Technology : Business Operations ,,"Costa Mesa, CA",US (CONUS),Full-time,146000,180000,per-year-salary,,https://boards.greenhouse.io/andurilindustries/jobs/5117374007?gh_jid=5117374007
Anduril,Greenhouse,"Business Operations, Production",Manufacturing : Manufacturing : Manufacturing,,"Costa Mesa, CA",US (CONUS),Full-time,146000,194000,per-year-salary,,https://boards.greenhouse.io/andurilindustries/jobs/5195711007?gh_jid=5195711007
Anduril,Greenhouse,"Business Operations, Strategic Supply Chain",Manufacturing : Manufacturing ,,"Costa Mesa, CA",US (CONUS),Full-time,146000,194000,per-year-salary,,https://boards.greenhouse.io/andurilindustries/jobs/5165934007?gh_jid=5165934007
Anduril,Greenhouse,Business Process Engineer,Hardware Operations : Launched Effects Supply Chain : Supply Chain,,"Atlanta, GA",US (CONUS),Full-time,111000,147000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/5206039007?gh_jid=5206039007
Anduril,Greenhouse,Business Systems Infrastructure Coordinator,Maritime & Maneuver Dominance : Maneuver Dominance Engineering : Business Operations,,"Costa Mesa, CA",US (CONUS),Full-time,112000,149000,per-year-salary,,https://boards.greenhouse.io/andurilindustries/jobs/5203778007?gh_jid=5203778007
Anduril,Greenhouse,Buyer,Manufacturing : Undersea Reconnaissance & Strike - Production,,"Quonset, RI",US (CONUS),Full-time,90000,119000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/5163565007?gh_jid=5163565007
Anduril,Greenhouse,Buyer,Manufacturing : Imaging Production : Imaging - Supply Chain,,"Waltham, MA",US (CONUS),Full-time,99000,130000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/5225017007?gh_jid=5225017007
Anduril,Greenhouse,"Buyer, Commercial Hardware Procurement",Hardware Operations : Supply Chain : Procurement,,"Costa Mesa, CA",US (CONUS),Full-time,99000,130000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/4802276007?gh_jid=4802276007
Anduril,Greenhouse,"Buyer, Federal Technical Procurement/FAR & DFAR",Hardware Operations : Supply Chain : Procurement,,"Costa Mesa, CA",US (CONUS),Full-time,98000,130000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/4802288007?gh_jid=4802288007
Anduril,Greenhouse,"Buyer, Indirect (R&D/Soft Services Procurement)",Hardware Operations : Supply Chain : Procurement,,"Costa Mesa, CA",US (CONUS),Full-time,98000,130000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/4802297007?gh_jid=4802297007
Anduril,Greenhouse,"Buyer, Maritime",Manufacturing : Undersea Dominance - Production : Supply Chain,,"Costa Mesa, CA",US (CONUS),Full-time,77000,106000,per-year-salary,,https://boards.greenhouse.io/andurilindustries/jobs/5087656007?gh_jid=5087656007
Anduril,Greenhouse,"Buyer, Mission Systems",Hardware Operations : Supply Chain : Procurement,,"Costa Mesa, CA",US (CONUS),Full-time,99000,130000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/5222695007?gh_jid=5222695007
Anduril,Greenhouse,Buyer/Planner,Manufacturing : Undersea Reconnaissance & Strike - Production,,"Quincy, MA",US (CONUS),Full-time,99000,130000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/5169966007?gh_jid=5169966007
Anduril,Greenhouse,Buyer/Planner,Manufacturing : Undersea Dominance - Production : Supply Chain,,"Quonset, RI",US (CONUS),Full-time,85000,112000,per-year-salary,,https://boards.greenhouse.io/andurilindustries/jobs/5072024007?gh_jid=5072024007
Anduril,Greenhouse,Calibration Engineer,Quality Reliability & System Safety : Quality Engineering : Quality Systems Engineering,,"Ashville, OH",US (CONUS),Full-time,97000,129000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/5201425007?gh_jid=5201425007
Anduril,Greenhouse,Calibration Engineer,Quality Reliability & System Safety : Quality Engineering : Quality Systems Engineering,,"Costa Mesa, CA",US (CONUS),Full-time,146000,194000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/5201431007?gh_jid=5201431007
Anduril,Greenhouse,Calibration Technician,Quality Reliability & System Safety : Quality Engineering : Quality Systems Engineering,,"Costa Mesa, CA",US (CONUS),Full-time,37,49,per-year-salary,,https://boards.greenhouse.io/andurilindustries/jobs/5201450007?gh_jid=5201450007
Anduril,Greenhouse,Calibration Technician,Hardware Platform : Hardware Test Operations : Dev Test,,"Costa Mesa, CA",US (CONUS),Full-time,37,49,per-year-salary,,https://boards.greenhouse.io/andurilindustries/jobs/5198192007?gh_jid=5198192007
Anduril,Greenhouse,Camera Test Engineer,Mission Systems : Imaging Engineering,,"Lexington, MA",US (CONUS),Full-time,98000,130000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/5196583007?gh_jid=5196583007
Anduril,Greenhouse,Chief Digital Systems Engineer,Maritime & Maneuver Dominance : Maritime Digital Infrastructure : Digital Infrastructure Engineering,,"Sydney, New South Wales, Australia",International,Full-time,,,,,https://boards.greenhouse.io/andurilindustries/jobs/5218217007?gh_jid=5218217007
Anduril,Greenhouse,Chief Engineer,Air Dominance & Strike : Air Dominance & Strike Engineering : Chief Engineering,,"Amsterdam, North Holland, Netherlands",International,Full-time,,,,,https://boards.greenhouse.io/andurilindustries/jobs/5084723007?gh_jid=5084723007
Anduril,Greenhouse,Chief Engineer,Mission Systems : Imaging Engineering : Imaging - Product Chief Engineering,,"Waltham, MA",US (CONUS),Full-time,191000,253000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/5192229007?gh_jid=5192229007
Anduril,Greenhouse,Chief Engineer,Maritime & Maneuver Dominance : Heavy Metal - Engineering & Operations,,"Costa Mesa, CA",US (CONUS),Full-time,253000,336000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/5194664007?gh_jid=5194664007
Anduril,Greenhouse,"Chief Engineer, Advanced Effects (Missiles)",Air Dominance & Strike : Advanced Effects Engineering : Chief Engineering,,"Costa Mesa, CA",US (CONUS),Full-time,220000,292000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/4742120007?gh_jid=4742120007
Anduril,Greenhouse,"Chief Engineer, Autonomous Airpower",Air Dominance & Strike : Autonomous Airpower Engineering : Chief Engineering,,"Costa Mesa, CA",US (CONUS),Full-time,254000,336000,per-year-salary,Bachelor's,https://boards.greenhouse.io/andurilindustries/jobs/5087403007?gh_jid=5087403007
