Company,ATS,Title,Field,Team,Location,Region,Employment,PayMin,PayMax,PayInterval,Education,URL
BlackSky,Greenhouse,Senior Infrastructure Engineer,Technology/Infrastructure Eng 60-140,,"Herndon, VA; Remote",US/Remote,Full-time,135000,150000,per-year-salary,Bachelor's,https://boards.greenhouse.io/blacksky/jobs/8598751002?gh_jid=8598751002
BlackSky,Greenhouse,"Senior Product Manager, Analytics",GTM/Product Management 60-190,,"Herndon, VA; Remote",US/Remote,Full-time,,,,Bachelor's,https://boards.greenhouse.io/blacksky/jobs/8012426002?gh_jid=8012426002
BlackSky,Greenhouse,"Senior Program Manager, Payload and Space Systems",Operations/Internal Program Mgmt 40-062,,"Seattle, WA",US (CONUS),Full-time,,,,Bachelor's,https://boards.greenhouse.io/blacksky/jobs/8731456002?gh_jid=8731456002
BlackSky,Greenhouse,Senior RF Engineer,Technology/Communications 40-050,,"Tukwila, WA",US (CONUS),Full-time,135000,155000,per-year-salary,Bachelor's,https://boards.greenhouse.io/blacksky/jobs/8046469002?gh_jid=8046469002
BlackSky,Greenhouse,"Senior Software Engineer, Ground & Control Services",Technology/Ground Svcs & Apps 60-142,,"Seattle, WA; Herndon, VA; Remote",US/Remote,Full-time,,,,Bachelor's,https://boards.greenhouse.io/blacksky/jobs/8583099002?gh_jid=8583099002
BlackSky,Greenhouse,Senior Structural Analysis Engineer,Technology/Spacecraft Engineering 45-240,,"Tukwila, WA",US (CONUS),Full-time,,,,Bachelor's,https://boards.greenhouse.io/blacksky/jobs/8432144002?gh_jid=8432144002
BlackSky,Greenhouse,Staff Electro-Optical Payload Engineer,Technology/Imaging 40-065,,"Tukwila, WA or short-term remote",US/Remote,Full-time,,,,Bachelor's,https://boards.greenhouse.io/blacksky/jobs/8610961002?gh_jid=8610961002
BlackSky,Greenhouse,"Staff Engineer, Flight Software",Technology/Embedded Systems 45-143,,"Seattle, WA",US (CONUS),Full-time,,,,Bachelor's,https://boards.greenhouse.io/blacksky/jobs/8583122002?gh_jid=8583122002
BlackSky,Greenhouse,Staff Material Program Manager,Admin/Production & Supply Chain 45-340,,"Tukwila, WA",US (CONUS),Full-time,,,,Bachelor's,https://boards.greenhouse.io/blacksky/jobs/8583095002?gh_jid=8583095002
BlackSky,Greenhouse,Staff Mechanical Engineer - Payloads,Technology/Spacecraft Engineering 45-240,,"Tukwila, WA",US (CONUS),Full-time,,,,Bachelor's,https://boards.greenhouse.io/blacksky/jobs/8607075002?gh_jid=8607075002
BlackSky,Greenhouse,Staff Software Engineer,Technology/Ground Svcs & Apps 60-142,,"Seattle, WA; Herndon, VA; Remote",US/Remote,Full-time,150000,180000,per-year-salary,Bachelor's,https://boards.greenhouse.io/blacksky/jobs/8583097002?gh_jid=8583097002
BlackSky,Greenhouse,"Vice President, APAC Sales",GTM/International Sales 10-255,,"Singapore (preferred), open to select other Asian countries",International,Full-time,,,,Bachelor's,https://boards.greenhouse.io/blacksky/jobs/8336454002?gh_jid=8336454002
BlackSky,Greenhouse,"Vice President, Legal",Admin/Legal & Contracts 10-025,,"Herndon, VA; Remote",US/Remote,Full-time,,,,PhD,https://boards.greenhouse.io/blacksky/jobs/8586668002?gh_jid=8586668002
